gutenberg_id,text,title,author,id
27081,"Piorunem spadnie, morza do dna nie przewierci,",Sonety krymskie XV.,Mickiewicz,620
27081,I łodź z sobą przechyli w otchłanie chaosu.,Sonety krymskie XV.,Mickiewicz,621
27081,Pielgrzym,Sonety krymskie XV.,Mickiewicz,622
27081,"Mirzo, a ja spójrzałem! przez świata szczeliny",Sonety krymskie XV.,Mickiewicz,623
27081,"Tam widziałem -- com widział, opowiém -- po śmierci,",Sonety krymskie XV.,Mickiewicz,624
27081,Bo w żyjących języku nie ma na to głosu.,Sonety krymskie XV.,Mickiewicz,625
27081,XVI.,remove,Mickiewicz,626
27081,GÓRA KIKINEIS.,remove,Mickiewicz,627
27081,Mirza.,Sonety krymskie XVI.,Mickiewicz,628
27081,"Spójrzyj w przepaść -- niebiosa leżące na dole,",Sonety krymskie XVI.,Mickiewicz,629
27081,"To jest morze; -- śród fali zda się że ptak-góra,",Sonety krymskie XVI.,Mickiewicz,630
27081,"Piorunem zastrzelony, swe masztowe pióra",Sonety krymskie XVI.,Mickiewicz,631
27081,"Roztoczył kręgiem szérszym niż tęczy półkole,",Sonety krymskie XVI.,Mickiewicz,632
27081,I wyspą śniegu nakrył błękitne wód pole.,Sonety krymskie XVI.,Mickiewicz,633
27081,Ta wyspa żeglująca w otchłani -- to chmura!,Sonety krymskie XVI.,Mickiewicz,634
27081,Z jéj piersi na pół świata spada noc ponura;,Sonety krymskie XVI.,Mickiewicz,635
27081,Czy widzisz płomienistą wstążkę na jéj czole?,Sonety krymskie XVI.,Mickiewicz,636
27081,"To jest piorun! -- lecz stójmy, otchłanie pod nogą,",Sonety krymskie XVI.,Mickiewicz,637
27081,Musim wąwoz przesadzić w całym konia pędzie;,Sonety krymskie XVI.,Mickiewicz,638
27081,"Ja skaczę, ty z gotowym biczem i ostrogą,",Sonety krymskie XVI.,Mickiewicz,639
27081,"Gdy zniknę z oczu, patrzaj w owe skał krawędzie:",Sonety krymskie XVI.,Mickiewicz,640
27081,"Jeśli tam pióro błyśnie, to mój kołpak będzie;",Sonety krymskie XVI.,Mickiewicz,641
27081,"Jeśli nie, już ludziom nie jechać tą drogą.",Sonety krymskie XVI.,Mickiewicz,642
27081,XVII.,remove,Mickiewicz,643
27081,RUINY ZAMKU W BAŁAKŁAWIE.,remove,Mickiewicz,644
27081,"Te zamki połamane zwaliska bez ładu,",Sonety krymskie XVII.,Mickiewicz,645
27081,Zdobiły cię i strzegły o niewdzięczny Krymie!,Sonety krymskie XVII.,Mickiewicz,646
27081,"Dzisiaj stérczą na górach jak czaszki olbrzymie,",Sonety krymskie XVII.,Mickiewicz,647
27081,W nich gad mieszka lub człowiek podlejszy od gadu.,Sonety krymskie XVII.,Mickiewicz,648
27081,"Szczeblujmy na wieżycę, szukam herbów śladu;",Sonety krymskie XVII.,Mickiewicz,649
27081,"Jest i napis, tu może bohatera imię,",Sonety krymskie XVII.,Mickiewicz,650
27081,"Co było wojsk postrachem, w zapomnieniu drzymie,",Sonety krymskie XVII.,Mickiewicz,651
27081,Obwinione jak robak liściem winogradu.,Sonety krymskie XVII.,Mickiewicz,652
27081,"Tu Grek dłutował w murach Ateńskie ozdoby,",Sonety krymskie XVII.,Mickiewicz,653
27081,"Stąd Italczyk Mongołom narzucał żelaza,",Sonety krymskie XVII.,Mickiewicz,654
27081,I Mekański przybylec nucił pieśń namaza.,Sonety krymskie XVII.,Mickiewicz,655
27081,"Dziś sępy czarném skrzydłem oblatują groby,",Sonety krymskie XVII.,Mickiewicz,656
27081,"Jak w mieście, które całkiem wybije zaraza,",Sonety krymskie XVII.,Mickiewicz,657
27081,Wiecznie z baszt powiewają chorągwie żałoby.,Sonety krymskie XVII.,Mickiewicz,658
27081,XVIII.,remove,Mickiewicz,659
27081,AJUDAH.,remove,Mickiewicz,660
27081,"Lubię poglądać wsparty na Judahu skale,",Sonety krymskie XVIII.,Mickiewicz,661
27081,"Jak śpienione bałwany, to w czarne szeregi",Sonety krymskie XVIII.,Mickiewicz,662
27081,"Ścisnąwszy się buchają, to jak srébrne śniegi",Sonety krymskie XVIII.,Mickiewicz,663
27081,W milionowych tęczach kołują wspaniale.,Sonety krymskie XVIII.,Mickiewicz,664
27081,"Trącą się o mieliznę, rozbiją na fale,",Sonety krymskie XVIII.,Mickiewicz,665
27081,"Jak wojsko wielorybów zalegając brzegi,",Sonety krymskie XVIII.,Mickiewicz,666
27081,"Zdobędą ląd w tryumfie, i napowrót zbiegi,",Sonety krymskie XVIII.,Mickiewicz,667
27081,"Miecą za sobą muszle, perły i korale.",Sonety krymskie XVIII.,Mickiewicz,668
27081,"Podobnie na twe serce, o poeto młody!",Sonety krymskie XVIII.,Mickiewicz,669
27081,"Namiętność często groźne wzburza niepogody,",Sonety krymskie XVIII.,Mickiewicz,670
27081,"Lecz gdy podniesiesz bardon, ona bez twéj szkody",Sonety krymskie XVIII.,Mickiewicz,671
27081,"Ucieka w zapomnienia pogrążyć się toni,",Sonety krymskie XVIII.,Mickiewicz,672
27081,"I nieśmiertelne pieśni za sobą uroni,",Sonety krymskie XVIII.,Mickiewicz,673
27081,S których wieki uplotą ozdobę twych skroni.,Sonety krymskie XVIII.,Mickiewicz,674
27081,OBJASIENIA DO SONETOW KRYMSKICH.,remove,Mickiewicz,675
27081,I. „Ostrowy burzanu.” Na Ukrainie i Pobereżu nazywają burzanami wielkie,remove,Mickiewicz,676
27081,"krzaki ziela, które w czasie lata kwiatem okryte nadają przyjemną",remove,Mickiewicz,677
27081,rozmaitość płaszczyznom.,remove,Mickiewicz,678
27081,"V. „Diwy” Diwy, podług starożytnéj mitologii Persów, złośliwe geniusze,",remove,Mickiewicz,679
27081,"które niegdyś panowały na ziemi, potem wygnane przez aniołów, mieszkają",remove,Mickiewicz,680
27081,teraz na końcu świata za górą Kaf.,remove,Mickiewicz,681
27081,"„Na szczycie jaka łuna.” Wierzchołki Czatyrdahu po zachodnie słońca,",remove,Mickiewicz,682
27081,skutkiem odbijających się promieni przez czas jakiś zdają się być w,remove,Mickiewicz,683
27081,ogniu.,remove,Mickiewicz,684
27081,"„Chylat.” Suknia honorowa, którą Sułtan obdarza wielkich urzędników",remove,Mickiewicz,685
27081,państwa.,remove,Mickiewicz,686
27081,„Czatyrdah.” Najwyższy w paśmie gór Krymskich na brzegu południowym;,remove,Mickiewicz,687
27081,"daje się widzieć zdaleka, niemal na 200 werst, z różnych strón, w",remove,Mickiewicz,688
27081,postaci olbrzymiéj chmury sinawego koloru.,remove,Mickiewicz,689
27081,VI. „Bakczysaraj.” W dolinie otocznéj ze wszech strón górami leży miasto,remove,Mickiewicz,690
27081,"Bakczysaraj, niegdyś stolica Girajow, Hanów Krymskich.",remove,Mickiewicz,691
27081,"„Bakczysaraj głoskami.” „Teyze godziny wyszły palce ręki człowieczey,",remove,Mickiewicz,692
27081,"które pisały przeciwko świcznikowi na ścienie pałacu Królewskiego, a",remove,Mickiewicz,693
27081,"Król (Balsazar) widział część ręki, która pisała” Proroctwo Danielowe. V",remove,Mickiewicz,694
27081,"5, 25, 26, 27, 28.",remove,Mickiewicz,695
27081,"VII. „Rozchodzą się z Dżamidów.” Mesdzid lub Dżiami, sąto zwyczajne",remove,Mickiewicz,696
27081,meczety. Zewnątrz po rogach świątyni wznoszą się cienkie wystrzelone w,remove,Mickiewicz,697
27081,"niebo wieżyczki, które minaretami, menaré, zowią; są one w połowie swéj",remove,Mickiewicz,698
27081,"wysokości otoczone galeryą, szurfé, z której miuezzinowie, czyli",remove,Mickiewicz,699
27081,"oznajmiciele, zwołują lud na modlitwę. To zwoływanie wyśpiewane z",remove,Mickiewicz,700
27081,"galeryi zowie się izanem. Pięć razy na dzień, w oznaczonych godzinach",remove,Mickiewicz,701
27081,"daje się słyszéć izan ze wszystkich minaretów, a czysty i donośny głos",remove,Mickiewicz,702
27081,"miuezzinów przyjemnie rozlega się w powietrzokręgu miast muzułmańskich,",remove,Mickiewicz,703
27081,"w których, s powodu nieużywania kołowych pojazdów, szczególniejsza",remove,Mickiewicz,704
27081,"cichość panuje. (Sękowski, Collectanea. T. I. k. 66.)",remove,Mickiewicz,705
27081,"„W dywanie Eblisa.” Eblis albo Iblis lub Garazel, jest to Lucyper u",remove,Mickiewicz,706
27081,Mohametanów.,remove,Mickiewicz,707
27081,"„Pędem Farysa,” Farys, rycerz u Arabów Beduinów.",remove,Mickiewicz,708
27081,VIII. „Grób Potockiéj.” Niedaleko pałacu Hanów wznosi się mogiła w,remove,Mickiewicz,709
27081,guście wschodnim zbubowana z okrągłą kopułą. Jest powieść między,remove,Mickiewicz,710
27081,"pospólstwem w Krymie, że ten pomnik wystawiony był przez Kerim Giraja",remove,Mickiewicz,711
27081,"dla niewolnicy, którą nadzwyczajnie kochał. Niewolnica miała być Polka,",remove,Mickiewicz,712
27081,"z domu Potockich. Autor uczenie i pięknie napisanéj podróży po Krymie,",remove,Mickiewicz,713
27081,"Murawjew-Apostoł, utrzymuje że powieść ta jest bez zasady, i że",remove,Mickiewicz,714
27081,grobowiec kryje zwłoki jakiejś Gruzinki. Nie wiémy na czem opiéra swoje,remove,Mickiewicz,715
27081,mniemanie; bo zarzut iż Tatarowie w połowie ośmnastego wieku tak łatwo,remove,Mickiewicz,716
27081,"niewolnic z domu Potockich uprowadzać nie mogli, nie iest dostateczny.",remove,Mickiewicz,717
27081,"Wiadome są ostatnie zaburzenia kozackie na Ukrainie, skąd nie mało ludu",remove,Mickiewicz,718
27081,uprowadzono i przedano sąsiednim Tatarom. W Polszcze liczne są familije,remove,Mickiewicz,719
27081,szlacheckie imienia Potockich; i wspomniona branka nie koniecznie mogła,remove,Mickiewicz,720
27081,"należeć do znakomitego domu dziedziców Humania, który najazdom Tatarskim",remove,Mickiewicz,721
27081,lub rozruchom kozackim mniej był dostępnym. S powieści gminnéj o,remove,Mickiewicz,722
27081,grobowcu Bakczysarajskim poeta Rossyjski Alexander Puszkin z właściwym,remove,Mickiewicz,723
27081,mu talentem napisał powieść: „Fontanna Bakczysarajska”,remove,Mickiewicz,724
27081,"IX. „Mogiły Haremu.” W roskosznym ogrodzie, wśród wysmukłych topoli i",remove,Mickiewicz,725
27081,"drzew morwowych stoją grobowce z białego marmuru Hanów i Sułtanów, ich",remove,Mickiewicz,726
27081,żon i krewnych; w pobliskich dwóch budowach leżą truny zwalone bez ładu;,remove,Mickiewicz,727
27081,"były one niegdyś bogato wybite, dziś stérczą nagie deski i szmaty",remove,Mickiewicz,728
27081,całunu.,remove,Mickiewicz,729
27081,„Nad niemi turban zimny.” Muzułmanie nad grobami mężczyzn i niewiast,remove,Mickiewicz,730
27081,stawią kamienne zawoje innego dla obu płci kształtu.,remove,Mickiewicz,731
27081,„Dłonią Gaura wyryte imiona.” Gaur znaczy „niewierny.” Tak Muzułmanie,remove,Mickiewicz,732
27081,nazywają chrześcijan.,remove,Mickiewicz,733
27081,"X. „Bajdary.” Piękna dolina, przez którą zwykle wjeżdza się na brzeg",remove,Mickiewicz,734
27081,południowy Krymu.,remove,Mickiewicz,735
27081,XI. „Ałuszta.” Jedno z miejsc najroskoszniejszych Krymu; tam już wiatry,remove,Mickiewicz,736
27081,"północne nigdy nie dochodzą, i podróżny w listopadzie szuka częstokroć",remove,Mickiewicz,737
27081,chłodu pod cieniem ogromnych orzechów włoskich jeszcze zielonych.,remove,Mickiewicz,738
27081,"„Rannym szumi namazem niwa” Namaz, modlitwa Muzułmańska, którą",remove,Mickiewicz,739
27081,odprawiają siedząc i bijąc pokłony.,remove,Mickiewicz,740
27081,"„Jak z różańca Kalifów.” Muzułmanie używają wczasie modłów różańca,",remove,Mickiewicz,741
27081,który u znakomitych osób s kosztownych bywa kamieni.,remove,Mickiewicz,742
27081,"„Rubin i granaty.” Granatowe i morwowe drzewa, czerwieniejące się",remove,Mickiewicz,743
27081,"roskosznym owocem, są pospolite na całym brzegu południowym Krymu.",remove,Mickiewicz,744
27081,XIII. „Padyszah.” tytuł Sułtana Tureckiego.,remove,Mickiewicz,745
27081,"„Gabryel.” Zostawiam imię Gabryela, jako powszechniéj znajome; ale",remove,Mickiewicz,746
27081,właściwym strażnikiem niebios podług mitologii wschodniéj jest Rameh,remove,Mickiewicz,747
27081,"(konstellacya arcturus), jedna z dwóch wielkich gwiazd zwanych es",remove,Mickiewicz,748
27081,semekein.,remove,Mickiewicz,749
27081,"XIV. „Salhiry Dziewice.” Salhir, rzeka w Krymie, wypływa s podnóża",remove,Mickiewicz,750
27081,Czatyrdahu.,remove,Mickiewicz,751
27081,XV. „Czufut-Kale.” Miasteczko na wyniosłéj skale; domy na brzegu stojące,remove,Mickiewicz,752
27081,mają podobieństwo do gniazd jaskółczych; ściészka wiodąca na górę jest,remove,Mickiewicz,753
27081,przykra i nad przepaścią wisząca. W samém mieście ściany domów łączą się,remove,Mickiewicz,754
27081,"prawie ze zrębem skały; spójrzawszy przez okno, wzrok gubi się w głębi",remove,Mickiewicz,755
27081,niezmiernéj.,remove,Mickiewicz,756
27081,„Tu jeżdziec końskim nogom swój rozum powierza.” Koń Krymski w trudnych,remove,Mickiewicz,757
27081,i niebespiecznych przeprawach zdaje się posiadać szczególniejszy,remove,Mickiewicz,758
27081,"instynkt ostrożności i pewności. Nim krok postawi, trzymając na",remove,Mickiewicz,759
27081,"powietrzu nogę, szuka kamienia i probuje czy bespiecznie stąpić i ostać",remove,Mickiewicz,760
27081,się może.,remove,Mickiewicz,761
27081,XVI. „Ptak-Góra.” Znajomy s Tysiąca nocy. Jest to sławny w mitologii,remove,Mickiewicz,762
27081,"perskéj, powielekroć od poetów wschodnich opisywany ptak Simurg. „Wielki",remove,Mickiewicz,763
27081,"on, (powiada Firdussi w Szah nameh) jak góra, a mocny jak twierdza,",remove,Mickiewicz,764
27081,"słonia unosi w szponach swoich,” i daléj: „ujrzawszy rycerzy (Simurg)",remove,Mickiewicz,765
27081,"zerwał się jak chmura ze skały, na któréj mieszka, i ciągnął przez",remove,Mickiewicz,766
27081,"powietrze jak huragan, rzucając cień na wojska jeźdzców” Obacz Hammera.",remove,Mickiewicz,767
27081,Geschichte Riedekünste Persiens. Wien 1818. p. 65.,remove,Mickiewicz,768
27081,"„To chmura.” Z wierzchołka gór wyniesionych nad krainę obłoków, jeżeli",remove,Mickiewicz,769
27081,"spójrzymy na chmury płynące po nad morzem, zdaje się że leżą na wodzie w",remove,Mickiewicz,770
27081,kształcie wielkich wysp białych. Ciekawy ten fenomen oglądałem s,remove,Mickiewicz,771
27081,Czatyrdahu.,remove,Mickiewicz,772
27081,XVII. „Ruiny zamku w Bałakławie.” Nad zatoką tego imienia stoją gruzy,remove,Mickiewicz,773
27081,"zamku, zbudowanego niegdyś przez Greków przychodniów z Miletu. Poźniej",remove,Mickiewicz,774
27081,Genueńczycy wznieśli na tém miejscu twierdzę Cembalo.,remove,Mickiewicz,775
27208,THRENY,remove,Mickiewicz,776
27208,IANA,remove,Mickiewicz,777
27208,KOCHANOWSKIEGO.,remove,Mickiewicz,778
27208,"Tales siut hominum mentes, quali pater ipse",remove,Mickiewicz,779
27208,Iuppiter auctiferas lustravit lumine terras.,remove,Mickiewicz,780
27208,Cum gratia & privilegio S.R.M.,remove,Mickiewicz,781
27208,"W Krákowie,",remove,Mickiewicz,782
27208,W Drukárni Lázárzowéy: Roku,remove,Mickiewicz,783
27208,Páńskiégo 1583,remove,Mickiewicz,784
27208,    ORSZULI KOCHANOWSKIEY.,remove,Mickiewicz,785
27208,"    WDZIECZNEY, UCIESZONEY, NIEPOSPOLITEY DZIECINIE: KTORA CNOT",remove,Mickiewicz,786
27208,    WSZYTKICH Y DZIELNOSCI PANIENSKICH POCZATKI WIELKIE POKAZAWSZY:,remove,Mickiewicz,787
27208,"    NAGLE, NIEODPOWIEDNIE, W NIEDOSZLYM, WIEKU SWOIM, Z WIELKIM A",remove,Mickiewicz,788
27208,"    NIEZNOSNYM RODZICOW SWYCH ZALEM ZGASLA: IAN KOCHANOWSKI, NIEFORTUNNY",remove,Mickiewicz,789
27208,    OCIEC SWOIEY NAMILSZEY DZIEWCE ZLZAMI NAPISAL.,remove,Mickiewicz,790
27208,    NIEMASZ CIE ORSZULO MOIA.,remove,Mickiewicz,791
27208,Threny,remove,Mickiewicz,792
27208,Ianá Kochánowskiégo.,remove,Mickiewicz,793
27208,THREN I.,remove,Mickiewicz,794
27208,"Wszytki płácze, wszytki łzy Heráklitowé,",THREN I.,Kochanowski,795
27208," Y lámenty, y skárgi Simonidowé,",THREN I.,Kochanowski,796
27208,"Wszytki troski ná świećie, wszytki wzdychánia,",THREN I.,Kochanowski,797
27208," Y żale, y frásunki, y rąk łamánia,",THREN I.,Kochanowski,798
27208,"Wszytki á wszytki záraz w dom sye móy nośćie,",THREN I.,Kochanowski,799
27208, A mnie płákać méy wdźięcznéy dźiéwki pomośćie:,THREN I.,Kochanowski,800
27208,"Z którą mię niepobożna śmierć rozdźieliłá,",THREN I.,Kochanowski,801
27208, Y wszytkich moich poćiech nagle zbáwiłá.,THREN I.,Kochanowski,802
27208,"Ták więc smok, upátrzywszy gniazdo kryiomé,",THREN I.,Kochanowski,803
27208," Słowiczki liché zbiéra, á swé łákomé",THREN I.,Kochanowski,804
27208,Gárdło páśie: tym czásem mátká szczebiece,THREN I.,Kochanowski,805
27208," Uboga, á ná zbóycę co raz sye miece,",THREN I.,Kochanowski,806
27208,"Próżno: bo y ná sámę okrutnik zmiérza,",THREN I.,Kochanowski,807
27208, A tá niebogá ledwé umyka piérza.,THREN I.,Kochanowski,808
27208,"Próżno płakać, podobno drudzy rzeczećie:",THREN I.,Kochanowski,809
27208," Cóż prze Bóg żywy, nie iest próżno na świećie?",THREN I.,Kochanowski,810
27208,"Wszytko prózno: mácamy gdźie miękcéy wrzeczy,",THREN I.,Kochanowski,811
27208, A ono wszędy ćiśnie: błąd wiek człowieczy.,THREN I.,Kochanowski,812
27208,"Niewiem co lżéy, czy w smutku iáwnie żáłowáć,",THREN I.,Kochanowski,813
27208, Czyli sye z przyrodzeniem gwałtem mocowáć.,THREN I.,Kochanowski,814
27208,THREN II.,remove,Kochanowski,815
27208,"Ieslim kiédy nád dźiećmi piórko miał zábáwić,",THREN II.,Kochanowski,816
27208, A kwoli temu wieku lekkié rymy stáwić:,THREN II.,Kochanowski,817
27208,"Bodayże bych był ráczéy kolébkę kołysał,",THREN II.,Kochanowski,818
27208, Y z drugiémi nieważné mamkom pieśni pisał:,THREN II.,Kochanowski,819
27208,"Któremiby dźiećinki noworodne spiły,",THREN II.,Kochanowski,820
27208, Y swoich wychowáńców lámenty toliły.,THREN II.,Kochanowski,821
27208,"Tákié frászki mnie zbiéráć pożyteczniéy było,",THREN II.,Kochanowski,822
27208," Niżli, w co mię nieszczęśćié moie dźiś wpráwiło,",THREN II.,Kochanowski,823
27208,"Płákáć nád głuchy grobem méy wdźięcznéy dźiewczyny,",THREN II.,Kochanowski,824
27208, Y skárzyć sye ná srogość ćiężkiéy Proserpiny.,THREN II.,Kochanowski,825
27208,Alem użyć w oboygu iednákiéy wolnośći,THREN II.,Kochanowski,826
27208," Niemógł: owom ominął, iáko w doyrzáłośći",THREN II.,Kochanowski,827
27208,Dowćipu coś ránégo: ná to mię przygodá,THREN II.,Kochanowski,828
27208," Gwałtem wbiłá, y moia nienagrodna szkodá.",THREN II.,Kochanowski,829
27208,"Ani mi teraz łácno dowiádáć sye o tym,",THREN II.,Kochanowski,830
27208, Iaka mię z płáczu mego czeka cześć nápotym.,THREN II.,Kochanowski,831
27208,"Niechćiałem żywym śpiéwáć, dźiś umárłym muszę,",THREN II.,Kochanowski,832
27208," A cudzéy śmierći płácząc, sam swé kośći suszę.",THREN II.,Kochanowski,833
27208,"Próżno to, iakié szcześćié ludźi náśláduie,",THREN II.,Kochanowski,834
27208," Ták w nas álbo dobrą myśl, álbo złą spráwuie.",THREN II.,Kochanowski,835
27208,O práwo krzywdy pełné: o znikomych ćieni,THREN II.,Kochanowski,836
27208," Sroga, nieubłagána, nieużyta kśieni:",THREN II.,Kochanowski,837
27208,"Tákli moiá Orszulá, ieszcze żyć ná świećie",THREN II.,Kochanowski,838
27208," Nieumiawszy, muśiáłá w ránym umrzáć lećie?",THREN II.,Kochanowski,839
27208,"Y nienápátrzawszy sye iásnośći słonecznéy,",THREN II.,Kochanowski,840
27208, Poszłá niebogá widźiéć kráyów nocy wiecznéy:,THREN II.,Kochanowski,841
27208,A boday áni byłá świátá oglądáłá:,THREN II.,Kochanowski,842
27208," Co bowiem więcéy, iedno ród, á śmierć poznáłá?",THREN II.,Kochanowski,843
27208,"A miásto poćiech, któré winná z czásem byłá",THREN II.,Kochanowski,844
27208," Rodźicom swym, w ćiężkim ie smutku zostáwiłá.",THREN II.,Kochanowski,845
27208,THREN III.,remove,Kochanowski,846
27208,"Wzgárdźiłáś mną dźiedźiczko moiá ućieszona,",THREN III.,Kochanowski,847
27208, Zdáłác sye oycá twego bárźiéy uszczuplona,THREN III.,Kochanowski,848
27208,"Oyczyzná, niżlibyś ty przestáć ná niéy miáłá:",THREN III.,Kochanowski,849
27208," To prawdá, żeby była nigdy niezrownáłá",THREN III.,Kochanowski,850
27208,"Z ránym rozumem twoim, z pięknémi przymioty,",THREN III.,Kochanowski,851
27208, Z których sye iuż znáczyły twoie przyszłé cnoty.,THREN III.,Kochanowski,852
27208,"O słowá, o zabáwo, o wdźięczné ukłony,",THREN III.,Kochanowski,853
27208, Iákóżem ia dźiś po was wielce zásmęcony.,THREN III.,Kochanowski,854
27208,"A ty, poćiecho moiá, iuż mi sye nie wróćisz",THREN III.,Kochanowski,855
27208," Ná wieki, ani moiéy tęsknice okroćisz.",THREN III.,Kochanowski,856
27208,"Nie lza, nie lza, iedno sye zá tobą gotowáć,",THREN III.,Kochanowski,857
27208," A stopeczkámi twémi ćiebie náśladowáć,",THREN III.,Kochanowski,858
27208,Tám ćię uyźrzę da Pan Bóg: á ty więc z drogiémi,THREN III.,Kochanowski,859
27208, Rzuć sye oycu do szyie ręczynkámi swémi.,THREN III.,Kochanowski,860
27208,THREN IIII.,remove,Kochanowski,861
27208,"Zgwałćiłáś, niepobozna śmierći, oczy moie,",THREN IIII.,Kochanowski,862
27208," Zem widźiał umiéráiąc miłé dźiéćię swoie,",THREN IIII.,Kochanowski,863
27208,"Widźiałem, kiedyś trzęsłá owoc niedoyrzáły:",THREN IIII.,Kochanowski,864
27208, A rodźicom nieszczesnym sercá sye kráiáły.,THREN IIII.,Kochanowski,865
27208,Nigdyćby oná byłá bez wielkiéy żáłośći,THREN IIII.,Kochanowski,866
27208," Moiéy umrzéć nie mogłá, nigdy bez ćiężkośći,",THREN IIII.,Kochanowski,867
27208,"Y serdecznégo bolu, w którymkolwiek lećie",THREN IIII.,Kochanowski,868
27208, Mnieby smutnégo byłá odbiegłá na świećie:,THREN IIII.,Kochanowski,869
27208,"Alem ia iuź z iéy śmierći nigdy żáłośćiwszy,",THREN IIII.,Kochanowski,870
27208," Nigdy smutnieyszy nie mógł być, áni teskliwszy.",THREN IIII.,Kochanowski,871
27208,"A oná (by był Bóg chćiał) dłuższym wiekiem swoim,",THREN IIII.,Kochanowski,872
27208, Siła poćiech przymnożyć mogłá oczom moim.,THREN IIII.,Kochanowski,873
27208,A przynamniéy tym czásem mógłem był odpráwić,THREN IIII.,Kochanowski,874
27208," Wiek swóy, y Persephonie ostátniéy sye stáwić:",THREN IIII.,Kochanowski,875
27208,"Nie uczuwszy ná sercu ták wielkiéy żáłośći,",THREN IIII.,Kochanowski,876
27208, Któréy równia niewidzę w téy tu śmiertelnośći.,THREN IIII.,Kochanowski,877
27208,"Nie dźiwuię Niobie, że ná martwé ćiáłá",THREN IIII.,Kochanowski,878
27208," Swoich namilszych dźiatek pátrząc, skámięniáłá.",THREN IIII.,Kochanowski,879
27208,THREN V.,remove,Kochanowski,880
27208,Iako oliwká máła pod wysokim sádem,THREN V.,Kochanowski,881
27208," Idźie z źiemie ku górze máćierzyńskim szládem,",THREN V.,Kochanowski,882
27208,"Ieszcze áni gáłązek, áni listkow rodząc,",THREN V.,Kochanowski,883
27208, Sáma tylko dopiero szczupłym prątkiem wschodząc:,THREN V.,Kochanowski,884
27208,"Te iesli ostré ćiérnié, lub rodné pokrzywy",THREN V.,Kochanowski,885
27208," Uprzątáiąc, Sádownik podćiął ukwápliwy,",THREN V.,Kochanowski,886
27208,"Mdleie záraz: á zbywszy śiły przyrodzonéy,",THREN V.,Kochanowski,887
27208, Upada przed nogámi mátki ulubionéy.,THREN V.,Kochanowski,888
27208,Tákći sye méy namilszéy Orszuli dostáło:,THREN V.,Kochanowski,889
27208," Przed oczymá rodźiców swoich rostąc, máło",THREN V.,Kochanowski,890
27208,"Od żiemie sye co wzniózwszy, duchem záraźliwym",THREN V.,Kochanowski,891
27208," Srogiéy śmierći otchnioná, rodźicom troskliwym",THREN V.,Kochanowski,892
27208,"Unóg martwa upádłá. O zła Persephono,",THREN V.,Kochanowski,893
27208, Mogłáżeś ták wielu łzam dáć upłynąć płono?,THREN V.,Kochanowski,894
27208,THREN VI.,remove,Kochanowski,895
27208,"Ućieszna moiá śpiéwaczko, Sappho słowieńska,",THREN VI.,Kochanowski,896
27208," Ná którą nie tylko moiá cząstká źiemieńska,",THREN VI.,Kochanowski,897
27208,Ale y lutnia dźiedźicznym práwem spáść miáłá:,THREN VI.,Kochanowski,898
27208, Tęś nádźieię iuż po sobie okázowáłá:,THREN VI.,Kochanowski,899
27208,"Nowé piosnki sobie tworząc, niezámykáiąc",THREN VI.,Kochanowski,900
27208," Ustek nigdy, ále cáły dźiéń prześpiéwáiąc:",THREN VI.,Kochanowski,901
27208,"Jako więc lichy słowiczek w krzaku źielonym,",THREN VI.,Kochanowski,902
27208, Cáłą noc prześpiéwa gardłkiem swym ućieszonym.,THREN VI.,Kochanowski,903
27208,"Prędkoś mi názbyt umilkłá, nagle ćię sroga",THREN VI.,Kochanowski,904
27208," Smierć spłoszyłá, moiá wdźięczna szczebiotko droga.",THREN VI.,Kochanowski,905
27208,"Nie násyćiłáś mych uszu swymi piosnkámi,",THREN VI.,Kochanowski,906
27208, Y tą trochę teraz płácę sowićie łzámi:,THREN VI.,Kochanowski,907
27208,"A tyś áni umiéráiąc śpiéwáć przestáłá,",THREN VI.,Kochanowski,908
27208," Lecz mátkę, ucáłowawszy, tákeś żegnáłá:",THREN VI.,Kochanowski,909
27208,"Iuż ia tobie moiá mátko, służyć nie będę,",THREN VI.,Kochanowski,910
27208, Ani zá twym wdźięcznym stołem mieyscá záśiędę:,THREN VI.,Kochanowski,911
27208,"Przyydźie mi klucze położyć, sáméy precz iacháć,",THREN VI.,Kochanowski,912
27208, Domu rodźiców swych miłych wiecznie zániecháć.,THREN VI.,Kochanowski,913
27208,"To, y czego żal oycowski nie da serdeczny",THREN VI.,Kochanowski,914
27208," Przypomináć więcéy, był iéy głos ostáteczny.",THREN VI.,Kochanowski,915
27208,"A mátce, słysząc żegnánié ták żáłośćiwé,",THREN VI.,Kochanowski,916
27208," Dobré serce, że od żálu zostáło żywé.",THREN VI.,Kochanowski,917
27208,THREN VII.,remove,Kochanowski,918
27208,"Nieszczesné ochedéstwo, żáłosné ubiory,",THREN VII.,Kochanowski,919
27208, Moiéy namilszéy cory:,THREN VII.,Kochanowski,920
27208,Po co mé smutné oczy zá sobą ćiągniećie?,THREN VII.,Kochanowski,921
27208, Zálu mi przydáiećie.,THREN VII.,Kochanowski,922
27208,Iuż ona członeczków swych wámi nie odźieie:,THREN VII.,Kochanowski,923
27208," Niemász, niemász nádźieie.",THREN VII.,Kochanowski,924
27208,"Uiął ią sen żelázny, twárdy nieprzespány:",THREN VII.,Kochanowski,925
27208," Iuż letniczek pisány,",THREN VII.,Kochanowski,926
