gutenberg_id,text,title,author
27062,"Na te Zielone Świątki, da Bóg dożyć,",Romeo I Julia,ShakespearePaszkowski
27062,Będzie dwadzieścia pięć lat.,Romeo I Julia,ShakespearePaszkowski
27062,"*Drugi Kapulet.*             Dawniej, dawniej,",Romeo I Julia,ShakespearePaszkowski
27062,Wszak już syn jego jest trzydziestoletni.,Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet.* Co mi waść prawisz? Przede dwoma laty,Romeo I Julia,ShakespearePaszkowski
27062,Syn jego nie był jeszcze pełnoletnim.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo* _(do jednego ze sług)._ Co to za dama, co w tej chwili tańczy",Romeo I Julia,ShakespearePaszkowski
27062,Z tym kawalerem?,Romeo I Julia,ShakespearePaszkowski
27062,"*Sługa.* Nie wiem, jaśnie panie.",Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.* Ona zawstydza świec jarzących blaski!,Romeo I Julia,ShakespearePaszkowski
27062,"Piękność jej wisi u nocnej opaski,",Romeo I Julia,ShakespearePaszkowski
27062,Jak drogi klejnot u uszu Etyopa.,Romeo I Julia,ShakespearePaszkowski
27062,Nie tknęła ziemi wytworniejsza stopa.,Romeo I Julia,ShakespearePaszkowski
27062,"Jak śnieżny gołąb wśród kawek, tak ona",Romeo I Julia,ShakespearePaszkowski
27062,Świeci wśród swoich towarzyszek grona.,Romeo I Julia,ShakespearePaszkowski
27062,Zaraz po tańcu przybliżę się do niéj,Romeo I Julia,ShakespearePaszkowski
27062,I dłoń mą uczczę dotknięciem jej dłoni.,Romeo I Julia,ShakespearePaszkowski
27062,"Kochałżem dotąd? O! zaprzecz, mój wzroku!",Romeo I Julia,ShakespearePaszkowski
27062,Boś jeszcze nie znał równego uroku.,Romeo I Julia,ShakespearePaszkowski
27062,"*Tybalt.* Sądząc po głosie, z Montekich to któryś.",Romeo I Julia,ShakespearePaszkowski
27062,"Dajno mi rapir, chłopcze. Jak się waży",Romeo I Julia,ShakespearePaszkowski
27062,Ten łotr tu wchodzić i kłamaną larwą,Romeo I Julia,ShakespearePaszkowski
27062,Szyderczo naszej urągać zabawie?,Romeo I Julia,ShakespearePaszkowski
27062,"Na krew szlachetną, co mi wzdyma serce,",Romeo I Julia,ShakespearePaszkowski
27062,"Nie będzie grzechu, jeśli go uśmiercę.",Romeo I Julia,ShakespearePaszkowski
27062,"*Kapulet.* Tybalcie, co ci to? Czego się zżymasz?",Romeo I Julia,ShakespearePaszkowski
27062,"*Tybalt.* Ujmy tej, stryju, pewno nie wytrzymasz:",Romeo I Julia,ShakespearePaszkowski
27062,"Jeden z Montekich, twych śmiertelnych wrogów,",Romeo I Julia,ShakespearePaszkowski
27062,Śmie tu znieważać gościnność twych progów.,Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet.* Czy to Romeo?,Romeo I Julia,ShakespearePaszkowski
27062,"*Tybalt.* Tak, ten-to nikczemnik.",Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet.* Daj mu waść pokój; nie wychodzi przecie,Romeo I Julia,ShakespearePaszkowski
27062,Z granic wytkniętych dobrym wychowaniem;,Romeo I Julia,ShakespearePaszkowski
27062,"I prawdę mówiąc, cała go Werona",Romeo I Julia,ShakespearePaszkowski
27062,Ma za młodzieńca pełnego przymiotów:,Romeo I Julia,ShakespearePaszkowski
27062,Nie chciałbym za nic w świecie w moim domu,Romeo I Julia,ShakespearePaszkowski
27062,"Czynić mu krzywdy. Uspokój się zatem,",Romeo I Julia,ShakespearePaszkowski
27062,"Miły synowcze, nie zważaj na niego;",Romeo I Julia,ShakespearePaszkowski
27062,"Taka ma wola; jeśli ją szanujesz,",Romeo I Julia,ShakespearePaszkowski
27062,Okaż uprzejmość i spędź precz z oblicza,Romeo I Julia,ShakespearePaszkowski
27062,Ten mars niezgodny z weselem tej doby.,Romeo I Julia,ShakespearePaszkowski
27062,*Tybalt.* Taki gość w domu nabawia choroby;,Romeo I Julia,ShakespearePaszkowski
27062,Nie ścierpię go tu.,Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet.* Chcę go mieć cierpianym.,Romeo I Julia,ShakespearePaszkowski
27062,"Cóż to, zuchwalcze? Mówię, że chcę! Cóż to?",Romeo I Julia,ShakespearePaszkowski
27062,"Czy ja tu jestem, czy waść jesteś panem?",Romeo I Julia,ShakespearePaszkowski
27062,Waść go tu nie chcesz ścierpieć! Boże odpuść!,Romeo I Julia,ShakespearePaszkowski
27062,Waść mi chcesz gości porozpędzać? kołki,Romeo I Julia,ShakespearePaszkowski
27062,Na łbie mi strugać? przewodzić w mym domu?,Romeo I Julia,ShakespearePaszkowski
27062,"*Tybalt.* Stryju, to zakał.",Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet.*                 Cicho! burdą jesteś.,Romeo I Julia,ShakespearePaszkowski
27062,Z tą porywczością doigrasz się waszmość.,Romeo I Julia,ShakespearePaszkowski
27062,"Zawsze mi musisz się sprzeciwiać! -- Brawo,",Romeo I Julia,ShakespearePaszkowski
27062,Kochana młodzi! -- Urwipołeć z waści!,Romeo I Julia,ShakespearePaszkowski
27062,"Siedź cicho, albo... -- Hola! więcej światła! --",Romeo I Julia,ShakespearePaszkowski
27062,"Ja cię uciszę. Patrz go! -- Żwawo, chłopcy!",Romeo I Julia,ShakespearePaszkowski
27062,"*Tybalt.* Gniew dobrowolny z flegmą przymuszoną,",Romeo I Julia,ShakespearePaszkowski
27062,"Na krzyż się schodząc, wstrząsają mi łono.",Romeo I Julia,ShakespearePaszkowski
27062,Muszę ustąpić; wkrótce się atoli,Romeo I Julia,ShakespearePaszkowski
27062,W gorzką żółć zmieni ta słodycz wbrew woli.,Romeo I Julia,ShakespearePaszkowski
27062,    _(Oddala się)._,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo* _(do Julii)._ Jeśli dłoń moja, co tę świętość trzyma,",Romeo I Julia,ShakespearePaszkowski
27062,Bluźni dotknięciem: zuchwalstwo takowe,Romeo I Julia,ShakespearePaszkowski
27062,Odpokutować usta me gotowe,Romeo I Julia,ShakespearePaszkowski
27062,Pocałowaniem pobożnem pielgrzyma.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia* _(do Romea)._ Mości pielgrzymie, bluźnisz swojej dłoni,",Romeo I Julia,ShakespearePaszkowski
27062,Która nie grzeszy zdrożnym dotykaniem;,Romeo I Julia,ShakespearePaszkowski
27062,"Jestli ujęcie rąk pocałowaniem,",Romeo I Julia,ShakespearePaszkowski
27062,Nikt go ze świętych pielgrzymom nie broni.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo* _(jak pierwej)._ Nie mająż święci ust, tak jak pielgrzymi?",Romeo I Julia,ShakespearePaszkowski
27062,*Julia* _(jak pierwej)._ Mają ku modłom lub kornej podzięce.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Niechże ich usta czynią to, co ręce;",Romeo I Julia,ShakespearePaszkowski
27062,"Moje się modlą, przyjm modły ich, przyjmij.",Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Niewzruszonymi pozostają święci,",Romeo I Julia,ShakespearePaszkowski
27062,Choć gwoli modłom niewzbronne ich chęci.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Ziść więc cel moich, stojąc niewzruszenie,",Romeo I Julia,ShakespearePaszkowski
27062,I z ust swych moim daj wziąć rozgrzeszenie.,Romeo I Julia,ShakespearePaszkowski
27062,    _(Całuje ją)._,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Moje więc teraz obciąża grzech zdjęty.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Z mych ust? O! grzechu, zbyt pełen ponęty!",Romeo I Julia,ShakespearePaszkowski
27062,Niechże go nazad rozgrzeszony zdejmie!,Romeo I Julia,ShakespearePaszkowski
27062,Pozwól. _(Całuje ją znowu)._,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Jak z książki całujesz, pielgrzymie.",Romeo I Julia,ShakespearePaszkowski
27062,"*Marta.* Panienko, jejmość pani matka prosi.",Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.* Któż jest jej matką?,Romeo I Julia,ShakespearePaszkowski
27062,*Marta.* Jej matką? Bajbardzo!,Romeo I Julia,ShakespearePaszkowski
27062,"Nikt inny, jeno pani tego domu;",Romeo I Julia,ShakespearePaszkowski
27062,"I dobra pani, mądra a cnotliwa.",Romeo I Julia,ShakespearePaszkowski
27062,"Ja byłam mamką tej, coś z nią pan mówił.",Romeo I Julia,ShakespearePaszkowski
27062,"Smaczny by kąsek miał, ktoby ją złowił.",Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Julia Kapulet! O, dolo zbyt sroga!",Romeo I Julia,ShakespearePaszkowski
27062,Życie me jest więc w ręku mego wroga.,Romeo I Julia,ShakespearePaszkowski
27062,"*Benwolio.* Wychodźmy, wieczór dobiega już końca.",Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.* Niestety! z wschodem dla mnie zachód słońca.,Romeo I Julia,ShakespearePaszkowski
27062,*Kapulet* _(do rozchodzących się gości)._,Romeo I Julia,ShakespearePaszkowski
27062,"Ejże, panowie, pozostańcie jeszcze;",Romeo I Julia,ShakespearePaszkowski
27062,Mają nam wkrótce dać małą przekąskę.,Romeo I Julia,ShakespearePaszkowski
27062,Chcecie koniecznie? Muszę więc ustąpić.,Romeo I Julia,ShakespearePaszkowski
27062,"Dzięki wam, mili panowie i panie.",Romeo I Julia,ShakespearePaszkowski
27062,Dobranoc. Światła! Idźmyż spać.,Romeo I Julia,ShakespearePaszkowski
27062,    _(Do drugiego Kapuleta)._,Romeo I Julia,ShakespearePaszkowski
27062,"                               Braciszku,",Romeo I Julia,ShakespearePaszkowski
27062,Zapóźniliśmy się; idę wypocząć.,Romeo I Julia,ShakespearePaszkowski
27062,"    _(Wychodzą wszyscy, prócz Julii i Marty)._",Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Czy nie wiesz, nianiu, kto jest ten pan?",Romeo I Julia,ShakespearePaszkowski
27062,"*Marta.*                                         Ten, tu?",Romeo I Julia,ShakespearePaszkowski
27062,To syn starego Tyberya.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.*                A tamten,",Romeo I Julia,ShakespearePaszkowski
27062,Co właśnie ku drzwiom zmierza.,Romeo I Julia,ShakespearePaszkowski
27062,*Marta.*                      To podobno,Romeo I Julia,ShakespearePaszkowski
27062,Młody Petrycy.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.*       A ów, tam na prawo,",Romeo I Julia,ShakespearePaszkowski
27062,Co nie chciał tańczyć?,Romeo I Julia,ShakespearePaszkowski
27062,*Marta.*               Nie wiem.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.*                         Spytaj, proszę,",Romeo I Julia,ShakespearePaszkowski
27062,"Jak się nazywa. Jeżeli żonaty,",Romeo I Julia,ShakespearePaszkowski
27062,Całun mię czeka zamiast ślubnej szaty.,Romeo I Julia,ShakespearePaszkowski
27062,"*Marta.* Zwie się Romeo, jest z rodu Montekich,",Romeo I Julia,ShakespearePaszkowski
27062,Synem waszego największego wroga.,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Jako obcego zawcześnie ujrzałam!,Romeo I Julia,ShakespearePaszkowski
27062,Jako lubego za późno poznałam!,Romeo I Julia,ShakespearePaszkowski
27062,"Dziwny miłości traf się na mnie iści,",Romeo I Julia,ShakespearePaszkowski
27062,Że muszę kochać przedmiot nienawiści.,Romeo I Julia,ShakespearePaszkowski
27062,*Marta.* Co to jest? co to takiego?,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.*                            To wiersze,",Romeo I Julia,ShakespearePaszkowski
27062,Których mię jeden tancerz dziś nauczył.,Romeo I Julia,ShakespearePaszkowski
27062,"*Marta.* Pójdź spać, waćpanna.",Romeo I Julia,ShakespearePaszkowski
27062,*Głos* _(za sceną)_. Julio!,Romeo I Julia,ShakespearePaszkowski
27062,*Marta.* Dalej! dalej!,Romeo I Julia,ShakespearePaszkowski
27062,Wołają panny i pusto już w sali.,Romeo I Julia,ShakespearePaszkowski
27062,    _(Wychodzą)._,Romeo I Julia,ShakespearePaszkowski
27062,CHÓR,Romeo I Julia,ShakespearePaszkowski
27062,(Przekład J. Kasprowicza).,Romeo I Julia,ShakespearePaszkowski
27062,"Dawna namiętność już w całunach leży,",Romeo I Julia,ShakespearePaszkowski
27062,W jej miejscu władnie siła żądzy nowéj;,Romeo I Julia,ShakespearePaszkowski
27062,Piękną przestała być przy Julii świeżéj,Romeo I Julia,ShakespearePaszkowski
27062,"Piękność, dla której umrzeć był gotowy.",Romeo I Julia,ShakespearePaszkowski
27062,"Dziś jest Romeo kochany i kocha,",Romeo I Julia,ShakespearePaszkowski
27062,W oczach obojga żar jednaki płonie;,Romeo I Julia,ShakespearePaszkowski
27062,"Lecz on, w niej wroga przypuszczając, szlocha,",Romeo I Julia,ShakespearePaszkowski
27062,A ona miłość z wędki grozy chłonie.,Romeo I Julia,ShakespearePaszkowski
27062,On się nie zbliży i przed nią nie złoży,Romeo I Julia,ShakespearePaszkowski
27062,"Przysiąg serdecznych, uważan za wroga;",Romeo I Julia,ShakespearePaszkowski
27062,"I jej, choć w łonie namiętność się sroży,",Romeo I Julia,ShakespearePaszkowski
27062,Zejścia się z lubym zamkniętą jest droga.,Romeo I Julia,ShakespearePaszkowski
27062,Lecz w żądzy siła: po wielkich katuszach,Romeo I Julia,ShakespearePaszkowski
27062,Wielką im radość czas zgotuje w duszach.,Romeo I Julia,ShakespearePaszkowski
27062,AKT DRUGI.,remove,ShakespearePaszkowski
27062,SCENA I.,remove,ShakespearePaszkowski
27062,"    Pusty plac, przytykający do ogrodu Kapuletów.",Romeo I Julia,ShakespearePaszkowski
27062,    _(Wchodzi Romeo)._,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Mamże iść dalej, gdy tu moje serce?",Romeo I Julia,ShakespearePaszkowski
27062,"Cofnij się, ziemio, wynajdź sobie centrum!",Romeo I Julia,ShakespearePaszkowski
27062,    _(Wchodzi na mur i spuszcza się do ogrodu)._,Romeo I Julia,ShakespearePaszkowski
27062,    _(Wchodzą Merkucio i Benwolio)._,Romeo I Julia,ShakespearePaszkowski
27062,*Benwolio.* Romeo! bracie! Romeo!,Romeo I Julia,ShakespearePaszkowski
27062,*Merkucio.*                       Ma rozum;,Romeo I Julia,ShakespearePaszkowski
27062,"Powietrze chłodne, więc dyrnął do łóżka.",Romeo I Julia,ShakespearePaszkowski
27062,*Benwolio.* Pobiegł tą drogą i przełazł przez parkan.,Romeo I Julia,ShakespearePaszkowski
27062,"Wołaj, Merkucio!",Romeo I Julia,ShakespearePaszkowski
27062,*Merkucio.*      Użyję nań zaklęć:,Romeo I Julia,ShakespearePaszkowski
27062,Romeo! gachu! cietrzewiu! wariacie!,Romeo I Julia,ShakespearePaszkowski
27062,"Ukaż się w lotnej postaci westchnienia,",Romeo I Julia,ShakespearePaszkowski
27062,"Powiedz choć jeden wiersz, a dość mi będzie;",Romeo I Julia,ShakespearePaszkowski
27062,Jęknij: ach! połącz w rym: kochać i szlochać;,Romeo I Julia,ShakespearePaszkowski
27062,Szepnij Wenerze jakie piękne słówko;,Romeo I Julia,ShakespearePaszkowski
27062,Daj jaki nowy epitet ślepemu,Romeo I Julia,ShakespearePaszkowski
27062,"Jej synalkowi, co tak celnie strzelał",Romeo I Julia,ShakespearePaszkowski
27062,"Za owych czasów, gdy król Kofetua",Romeo I Julia,ShakespearePaszkowski
27062,W zaloty chodził do córki żebraczej.,Romeo I Julia,ShakespearePaszkowski
27062,"Nie słucha; ani piśnie, ani trunie;",Romeo I Julia,ShakespearePaszkowski
27062,Zdechł robak; musze zakląć go inaczej.,Romeo I Julia,ShakespearePaszkowski
27062,"Klnę cię na żywe oczy Rozaliny,",Romeo I Julia,ShakespearePaszkowski
27062,"Na jej wysokie czoło, krasne usta,",Romeo I Julia,ShakespearePaszkowski
27062,Wysmukłe nóżki i toczone biodra,Romeo I Julia,ShakespearePaszkowski
27062,"Z przyległościami, abyś się przed nami",Romeo I Julia,ShakespearePaszkowski
27062,W właściwej sobie postaci ukazał.,Romeo I Julia,ShakespearePaszkowski
27062,"*Benwolio.* Gniewać się będzie, jeśli cię usłyszy.",Romeo I Julia,ShakespearePaszkowski
27062,"*Merkucio.* Co się ma gniewać? Mógłby się rozgniewać,",Romeo I Julia,ShakespearePaszkowski
27062,Gdyby za sprawą mojego zaklęcia,Romeo I Julia,ShakespearePaszkowski
27062,W zaczarowane koło jego pani,Romeo I Julia,ShakespearePaszkowski
27062,"Inny duch wkroczył, i stał tam dopóty,",Romeo I Julia,ShakespearePaszkowski
27062,Dopókiby go nie zmogła: to byłby,Romeo I Julia,ShakespearePaszkowski
27062,Powód do uraz; moja inwokacya,Romeo I Julia,ShakespearePaszkowski
27062,"Jest przyjacielską i godziwą razem,",Romeo I Julia,ShakespearePaszkowski
27062,Bo wywołuje w imię jego pani,Romeo I Julia,ShakespearePaszkowski
27062,Jego jedynie naturalną postać.,Romeo I Julia,ShakespearePaszkowski
27062,"*Benwolio.* Pójdź! skrył się owdzie pomiędzy drzewami,",Romeo I Julia,ShakespearePaszkowski
27062,By się tam zbratał ż tajemniczą nocą:,Romeo I Julia,ShakespearePaszkowski
27062,Ślepym w miłości ciemność jest najmilsza.,Romeo I Julia,ShakespearePaszkowski
27062,"*Merkucio.* Możeż w cel trafić miłość, będąc ślepą?",Romeo I Julia,ShakespearePaszkowski
27062,"Niechże tam sobie po ciemności maca,",Romeo I Julia,ShakespearePaszkowski
27062,"Jak dłuo zechce. Dobranoc, Romeo!",Romeo I Julia,ShakespearePaszkowski
27062,"Idę lecz w mojem łóżku za kotarą,",Romeo I Julia,ShakespearePaszkowski
27062,Bo to polowe tu dla mnie za chłodne.,Romeo I Julia,ShakespearePaszkowski
27062,Czy idziesz także?,Romeo I Julia,ShakespearePaszkowski
27062,*Benwolio.* Idę; próżno szukać,Romeo I Julia,ShakespearePaszkowski
27062,"Takiego, co być nie chce znalezionym.",Romeo I Julia,ShakespearePaszkowski
27062,    _(Wychodzą)._,Romeo I Julia,ShakespearePaszkowski
27062,SCENA II.,remove,ShakespearePaszkowski
27062,    Ogród Kapuletów.,Romeo I Julia,ShakespearePaszkowski
27062,    _(Wchodzi Romeo)._,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Drwi z blizn, kto nigdy nie doświadczył rany.",Romeo I Julia,ShakespearePaszkowski
27062,    _Julia ukazuje się w oknie)._,Romeo I Julia,ShakespearePaszkowski
27062,Lecz cicho! Co za blask strzelił tam z okna!,Romeo I Julia,ShakespearePaszkowski
27062,"Ono jest wschodem, a Julia jest słońcem!",Romeo I Julia,ShakespearePaszkowski
27062,"Wnijdź cudne słońce, zgładź zazdrosną lunę,",Romeo I Julia,ShakespearePaszkowski
27062,"Która aż zbladła z gniewu, że ty jesteś",Romeo I Julia,ShakespearePaszkowski
27062,Od niej piękniejszą; ukarz ją zaćmieniem,Romeo I Julia,ShakespearePaszkowski
27062,Za tę jej zazdrość; zetrzyj ją do reszty!,Romeo I Julia,ShakespearePaszkowski
27062,"To moja pani, to moja kochanka!",Romeo I Julia,ShakespearePaszkowski
27062,"O! gdyby mogła wiedzieć, czem jest dla mnie!",Romeo I Julia,ShakespearePaszkowski
27062,"Przemawia, chociaż nic nie mówi; cóż stąd?",Romeo I Julia,ShakespearePaszkowski
27062,"Jej oczy mówią, oczom więc odpowiem.",Romeo I Julia,ShakespearePaszkowski
27062,"Za śmiały jestem; mówią, lecz nie do mnie.",Romeo I Julia,ShakespearePaszkowski
27062,"Ptaki ocknęłyby się i śpiewały,",Romeo I Julia,ShakespearePaszkowski
27062,"Myśląc, że to już nie noc, lecz dzień biały.",Romeo I Julia,ShakespearePaszkowski
27062,"Patrz, jak na dłoni smutnie wsparła liczko!",Romeo I Julia,ShakespearePaszkowski
27062,"O! gdybym mógł być tylko rękawiczką,",Romeo I Julia,ShakespearePaszkowski
27062,Co tę dłoń kryje!,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.*         Ach!,Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.*              Cicho! coś mówi.,Romeo I Julia,ShakespearePaszkowski
27062,"O! mów, mów dalej, uroczy aniele;",Romeo I Julia,ShakespearePaszkowski
27062,"Bo ty mi w noc tę tak wspaniale świecisz,",Romeo I Julia,ShakespearePaszkowski
27062,"Dwie najjaśniejsze, najpiękniejsze gwiazdy",Romeo I Julia,ShakespearePaszkowski
27062,"Z całego nieba, gdzieindziej zajęte,",Romeo I Julia,ShakespearePaszkowski
27062,"Prosiły oczu jej, aby zastępczo",Romeo I Julia,ShakespearePaszkowski
27062,"Stały w ich sferach, dopóki nie wrócą.",Romeo I Julia,ShakespearePaszkowski
27062,"Lecz choćby oczy jej były na niebie,",Romeo I Julia,ShakespearePaszkowski
27062,A owe gwiazdy w oprawie jej oczu:,Romeo I Julia,ShakespearePaszkowski
27062,"Blask jej oblicza zawstydziłby gwiazdy,",Romeo I Julia,ShakespearePaszkowski
27062,"Wśród eterycznej zabłysły przezroczy,",Romeo I Julia,ShakespearePaszkowski
27062,Jak lotny goniec niebios rozwartemu,Romeo I Julia,ShakespearePaszkowski
27062,"Od podziwienia oku śmiertelników,",Romeo I Julia,ShakespearePaszkowski
27062,"Które się wlepia w niego, aby patrzeć,",Romeo I Julia,ShakespearePaszkowski
27062,Jak on po ciężkich chmurach się przesuwa,Romeo I Julia,ShakespearePaszkowski
27062,I po powietrznej żegluje przestrzeni.,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Romeo! czemuż ty jesteś Romeo!,Romeo I Julia,ShakespearePaszkowski
27062,"Wyrzecz się swego rodu, rzuć tę nazwę!",Romeo I Julia,ShakespearePaszkowski
27062,"Lub, jeśli tego nie możesz uczynić,",Romeo I Julia,ShakespearePaszkowski
27062,"To przysiąż wiernym być mojej miłości,",Romeo I Julia,ShakespearePaszkowski
27062,A ja przestanę być z krwi Kapuletów.,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Mamże przemówić, czy też słuchać dalej?",Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Nazwa twa tylko jest mi nieprzyjazną,",Romeo I Julia,ShakespearePaszkowski
27062,Boś ty w istocie nie Montekim dla mnie.,Romeo I Julia,ShakespearePaszkowski
27062,"Jestże Monteki choćby tylko ręką,",Romeo I Julia,ShakespearePaszkowski
27062,"Ramieniem, twarzą, zgoła jakąkolwiek",Romeo I Julia,ShakespearePaszkowski
27062,Częścią człowieka? O! weź inną nazwę!,Romeo I Julia,ShakespearePaszkowski
27062,"Czemże jest nazwa? To, co zowiem różą,",Romeo I Julia,ShakespearePaszkowski
27062,Pod inną nazwą równieby pachniało;,Romeo I Julia,ShakespearePaszkowski
27062,"Tak i Romeo, bez nazwy Romea",Romeo I Julia,ShakespearePaszkowski
27062,Przecieżby całą swą wartość zatrzymał.,Romeo I Julia,ShakespearePaszkowski
27062,"Romeo! porzuć tę nazwę, a w zamian",Romeo I Julia,ShakespearePaszkowski
27062,"Za to, co nawet cząstką ciebie nie jest,",Romeo I Julia,ShakespearePaszkowski
27062,"Weź mię, ach! całą!",Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.* Biorę cię za słowo:,Romeo I Julia,ShakespearePaszkowski
27062,"Zwij mię kochankiem, a krzyżmo chrztu tego",Romeo I Julia,ShakespearePaszkowski
27062,"Sprawi, że odtąd nie będę Romeem.",Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Ktoś ty jest, co się nocą osłaniając,",Romeo I Julia,ShakespearePaszkowski
27062,Podchodzisz moją samotność?,Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.*                     Z nazwiska,Romeo I Julia,ShakespearePaszkowski
27062,"Nie mógłbym tobie powiedzieć, kto jestem:",Romeo I Julia,ShakespearePaszkowski
27062,"Nazwisko moje jest mi nienawistnem,",Romeo I Julia,ShakespearePaszkowski
27062,"Bo jest, o! święta, nieprzyjaznem tobie;",Romeo I Julia,ShakespearePaszkowski
27062,"Zdarłbym je, gdybym miał je napisane.",Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Jeszcze me ucho stu słów nie wypiło,Romeo I Julia,ShakespearePaszkowski
27062,"Z tych ust, a przecież dźwięk już ich mi znany.",Romeo I Julia,ShakespearePaszkowski
27062,"Jestżeś Romeo, mów? jestżeś Monteki?",Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Nie jestem ani jednym, ani drugim,",Romeo I Julia,ShakespearePaszkowski
27062,Jednoli z dwojga jest niemiłem tobie.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Jakżeś tu przyszedł, powiedz, i dlaczego?",Romeo I Julia,ShakespearePaszkowski
27062,"Mur jest wysoki i trudny do przejścia,",Romeo I Julia,ShakespearePaszkowski
27062,A miejsce zgubne; gdyby cię kto z moich,Romeo I Julia,ShakespearePaszkowski
27062,Krewnych tu zastał...,Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.*              Na skrzydłach miłości,Romeo I Julia,ShakespearePaszkowski
27062,"Lekko, bezpiecznie mur ten przesadziłem,",Romeo I Julia,ShakespearePaszkowski
27062,Bo miłość nie zna żadnych tam i granic;,Romeo I Julia,ShakespearePaszkowski
27062,"A co potrafi, na to się i waży;",Romeo I Julia,ShakespearePaszkowski
27062,Krewni więc twoi nie trwożą mię wcale.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Zabiliby cię, gdyby cię ujrzeli.",Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Ach! więcej groźby leży w oczach twoich,",Romeo I Julia,ShakespearePaszkowski
27062,"Niż w ich dwudziestu mieczach: patrz łaskawie,",Romeo I Julia,ShakespearePaszkowski
27062,A będę silny przeciw ich gniewowi.,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Na Boga! niech cię oni tu nie ujrzą!,Romeo I Julia,ShakespearePaszkowski
27062,*Romeo.* Ciemny płaszcz nocy skryje mię przed nimi.,Romeo I Julia,ShakespearePaszkowski
27062,"Lecz niech mię znajdą, jeśli ty mię kochasz.",Romeo I Julia,ShakespearePaszkowski
27062,"Lepszy kres życia skutkiem ich niechęci,",Romeo I Julia,ShakespearePaszkowski
27062,Niż przedłużony zgon w braku twych uczuć.,Romeo I Julia,ShakespearePaszkowski
27062,*Julia.* Kto ci dopomógł znaleźć to ustronie?,Romeo I Julia,ShakespearePaszkowski
27062,"*Romeo.* Miłość, co mi go doradziła szukać:",Romeo I Julia,ShakespearePaszkowski
27062,"Ona mi instynkt, ja jej oczy dałem.",Romeo I Julia,ShakespearePaszkowski
27062,"Nie jestem sternik, gdybyś jednak była",Romeo I Julia,ShakespearePaszkowski
27062,"Równie daleko, jak ów brzeg, którego",Romeo I Julia,ShakespearePaszkowski
27062,"Morze najdalsze podmywa krawędzie,",Romeo I Julia,ShakespearePaszkowski
27062,Śmiało po taki klejnotbym popłynął.,Romeo I Julia,ShakespearePaszkowski
27062,"*Julia.* Gdyby nie ciemność, co mi twarz maskuje,",Romeo I Julia,ShakespearePaszkowski
27062,Widziałbyś na niej rozlany rumieniec,Romeo I Julia,ShakespearePaszkowski
27062,"Po tem, co z ust mych słyszałeś tej nocy.",Romeo I Julia,ShakespearePaszkowski
27062,"Radabym form się trzymać, rada cofnąć",Romeo I Julia,ShakespearePaszkowski
27062,"To, co wyrzekłam; ale precz udanie!",Romeo I Julia,ShakespearePaszkowski
27062,"Czy mię ty kochasz? Wiem, że powiesz: -- tak jest;",Romeo I Julia,ShakespearePaszkowski
27062,I jać uwierzę; mimo przysiąg jednak,Romeo I Julia,ShakespearePaszkowski
