gutenberg_id,text,title
27081,"Wznosi kark, zdeptał fale, i skróś niebios leci,",Sonety krymskie III.
27081,"Obłoki czołem sieka, wiatr chwyta pod skrzydła.",Sonety krymskie III.
27081,"I mój duch masztu lotem buja śród odmętu,",Sonety krymskie III.
27081,"Wzdyma się wyobraźnia jak warkocz tych żagli,",Sonety krymskie III.
27081,Mimowolny krzyk łączę z wesołym orszakiem;,Sonety krymskie III.
27081,"Wyciągam ręce, padam na piersi okrętu,",Sonety krymskie III.
27081,"Zdaję się że pierś moja do pędu go nagli,",Sonety krymskie III.
27081,Lekko mi! rzezwo! lubo! wiém co to być ptakiem.,Sonety krymskie III.
27081,IV.,remove
27081,BURZA.,remove
27081,"Zdarto żagle, stér prysnął, ryk wód, szum zawiei,",Sonety krymskie IV.
27081,"Głosy trwożnéj gromady, pomp złowieszcze jęki,",Sonety krymskie IV.
27081,"Ostatnie liny majtkom wyrwały się z ręki,",Sonety krymskie IV.
27081,"Słońce krwawo zachodzi, z niém reszta nadziei.",Sonety krymskie IV.
27081,"Wicher z tryumfem zawył, a na mokre góry",Sonety krymskie IV.
27081,"Wznoszące się piętrami z morskiego odmętu,",Sonety krymskie IV.
27081,"Wstąpił geniusz śmierci i szedł do okrętu,",Sonety krymskie IV.
27081,Jak żołnierz szturmujący w połamane mury.,Sonety krymskie IV.
27081,"Ci leżą napół martwi, ów załamał dłonie,",Sonety krymskie IV.
27081,"Ten w objęcia przyjaciół żegnając się pada,",Sonety krymskie IV.
27081,"Ci modlą się przed śmiercią, aby śmierć odegnać.",Sonety krymskie IV.
27081,Jeden podróżny siedział w milczeniu na stronie,Sonety krymskie IV.
27081,"I pomyślił: szczęśliwy kto siły postrada,",Sonety krymskie IV.
27081,"Albo modlić się umié, lub ma s kim się żegnać.",Sonety krymskie IV.
27081,V.,remove
27081,WIDOK GÓR ZE STEPÓW KOZŁOWA.,remove
27081,PIELGRZYM I MIRZA.,remove
27081,Pielgrzym.,Sonety krymskie V.
27081,Tam? czy Allah postawił wpoprzek morze lodu?,Sonety krymskie V.
27081,Czy aniołom tron odlał z zamrożonéj chmury?,Sonety krymskie V.
27081,"Czy Diwy z ćwierci lądu dźwignęli te mury,",Sonety krymskie V.
27081,Aby gwiazd karawanę nie puszczać ze wschodu?,Sonety krymskie V.
27081,Na szczycie jaka łuna! pożar Carogrodu!,Sonety krymskie V.
27081,"Czy Allah, gdy noc chylat rozciągnęła bury,",Sonety krymskie V.
27081,"Dla światów żeglujących po morzu natury,",Sonety krymskie V.
27081,Tę latarnię zawiesił śród niebios obwodu?,Sonety krymskie V.
27081,Mirza,Sonety krymskie V.
27081,"Tam?--Byłem; zima siedzi, tam dzioby potoków",Sonety krymskie V.
27081,I gardła rzek widziałem pijące z jéj gniazda.,Sonety krymskie V.
27081,"Tchnąłem, z ust mych śnieg leciał, pomykałem kroków",Sonety krymskie V.
27081,"Gdzie orły dróg nie wiedzą, kończy się chmur jazda,",Sonety krymskie V.
27081,"Minąłem grom drzémiący w kolebce z obłoków,",Sonety krymskie V.
27081,Aż tam gdzie nad mój turban była tylko gwiazda.,Sonety krymskie V.
27081,To Czatyrdah!,Sonety krymskie V.
27081,Pielgrzym,Sonety krymskie V.
27081,                Aa!!,Sonety krymskie V.
27081,VI.,remove
27081,BAKCZYSARAJ.,remove
27081,"Jeszcze wielka, już pusta Girajów dziedzina!",Sonety krymskie VI.
27081,"Zmiatane czołem baszów ganki i przedsienia,",Sonety krymskie VI.
27081,"Sofy trony potęgi, miłości schronienia,",Sonety krymskie VI.
27081,"Przeskakuje szarańcza, obwija gadzina.",Sonety krymskie VI.
27081,"Skróś okien różnofarbnych powoju roślina,",Sonety krymskie VI.
27081,"Wdzierając się na głuche ściany i sklepienia,",Sonety krymskie VI.
27081,"Zajmuje dzieło ludzi w imię przyrodzenia,",Sonety krymskie VI.
27081,I pisze Balsazara głoskami „RUINA”.,Sonety krymskie VI.
27081,"W środku sali wycięte z marmuru naczynie,",Sonety krymskie VI.
27081,"To fontanna haremu, dotąd stoi cało,",Sonety krymskie VI.
27081,I perłowe łzy sącząc woła przez pustynie:,Sonety krymskie VI.
27081,"Gdzież jesteś o miłości, potęgo i chwało?",Sonety krymskie VI.
27081,"Wy macie trwać na wieki, źródło szybko płynie,",Sonety krymskie VI.
27081,"O hańbo! wyście przeszły, a źródło zostało.",Sonety krymskie VI.
27081,VII.,remove
27081,BAKCZYSARAJ W NOCY.,remove
27081,"Rozchodzą się z dżamidów pobożni mieszkańce,",Sonety krymskie VII.
27081,"Odgłos izanu w cichym gubi się wieczorze,",Sonety krymskie VII.
27081,"Zawstydziło się licem rubinowym zorze,",Sonety krymskie VII.
27081,Srébrny król nocy dąży spocząć przy kochance.,Sonety krymskie VII.
27081,"Błyszczą w haremie niebios wieczne gwiazd kagańce,",Sonety krymskie VII.
27081,Śród nich po safirowym żegluje przestworze,Sonety krymskie VII.
27081,"Jeden obłok, jak senny łabędź na jeziorze,",Sonety krymskie VII.
27081,Pierś ma białą a złotem malowane krańce.,Sonety krymskie VII.
27081,"Tu cień pada z menaru i wierzchu cyprysa,",Sonety krymskie VII.
27081,"Dalej czernią się kołem olbrzymy granitu,",Sonety krymskie VII.
27081,Jak szatany siedzące w dywanie Eblisa,Sonety krymskie VII.
27081,Pod namiotem ciemności; niekiedy z ich szczytu,Sonety krymskie VII.
27081,Budzi się błyskawica i pędem Farisa,Sonety krymskie VII.
27081,Przelatuje milczące pustynie błękitu.,Sonety krymskie VII.
27081,VIII.,remove
27081,GRÓB POTOCKIÉJ.,remove
27081,W kraju wiosny pomiędzy rozkosznemi sady,Sonety krymskie VIII.
27081,"Uwiędłaś młoda różo! bo przeszłości chwile,",Sonety krymskie VIII.
27081,"Ulatując od ciebie jak złote motyle,",Sonety krymskie VIII.
27081,Rzuciły w głębi serca pamiątek owady.,Sonety krymskie VIII.
27081,"Tam na północ ku Polsce świécą gwiazd gromady,",Sonety krymskie VIII.
27081,Dlaczegoż na téj drodze błyszczy się ich tyle?,Sonety krymskie VIII.
27081,"Czy wzrok twój ognia pełen nim zgasnął w mogile,",Sonety krymskie VIII.
27081,Tam wiecznie lecąc jasne powypalał ślady?,Sonety krymskie VIII.
27081,"Polko, i ja dni skończę w samotnéj żałobie;",Sonety krymskie VIII.
27081,Tu niech mi garstkę ziemi dłoń przyjazna rzuci.,Sonety krymskie VIII.
27081,"Podróżni często przy twym rozmawiają grobie,",Sonety krymskie VIII.
27081,I mnie wtenczas dźwięk mowy rodzinnéj ocuci;,Sonety krymskie VIII.
27081,"I wieszcz samotną piosnkę dumając o tobie,",Sonety krymskie VIII.
27081,"Ujrzy bliską mogiłę, i dla mnie zanuci.",Sonety krymskie VIII.
27081,IX.,remove
27081,MOGIŁY HAREMU.,remove
27081,_Mirza do Pielgrzyma_.,Sonety krymskie IX.
27081,Tu z winnicy miłości niedojrzałe grona,Sonety krymskie IX.
27081,"Wzięto na stół Allaha; tu perełki Wschodu,",Sonety krymskie IX.
27081,"Z morza uciech i szczęścia, porwała za młodu",Sonety krymskie IX.
27081,Truna koncha wieczności do mrocznego łona.,Sonety krymskie IX.
27081,"Skryła je niepamięci i czasu zasłona,",Sonety krymskie IX.
27081,"Nad nimi turban zimny błyszczy śród ogrodu,",Sonety krymskie IX.
27081,"Jak buńczuk wojska cieniów, i ledwie u spodu",Sonety krymskie IX.
27081,Zostały dłonią Gaura wyryte imiona.,Sonety krymskie IX.
27081,O wy róże edeńskie! u czystości stoku,Sonety krymskie IX.
27081,"Odkwitnęły dni wasze pod wstydu liściami,",Sonety krymskie IX.
27081,Na wieki zatajone niewiernemu oku.,Sonety krymskie IX.
27081,"Teraz grób wasz spójrzenie cudzoziemca plami,",Sonety krymskie IX.
27081,Pozwalam mu--darujesz o wielki Proroku!,Sonety krymskie IX.
27081,On jeden z czudzoziemców poglądał ze łzami.,Sonety krymskie IX.
27081,X.,remove
27081,BAJDARY.,remove
27081,Wypuszczam na wiatr konia i nie szczędzę razów:,Sonety krymskie X.
27081,"Lasy, doliny, głazy, w kolei, w natłoku",Sonety krymskie X.
27081,"U nóg mych płyną, giną jak fale potoku;",Sonety krymskie X.
27081,"Chcę odurzyć się, upić tym wirem obrazów.",Sonety krymskie X.
27081,"A gdy śpieniony rumak nie słucha rozkazów,",Sonety krymskie X.
27081,"Gdy świat kolory traci pod całunem mroku,",Sonety krymskie X.
27081,"Jak w rozbitém zwierciedle, tak w mém spiekłém oku,",Sonety krymskie X.
27081,Snują się mary lasów i dolin i głazów.,Sonety krymskie X.
27081,"Ziemia śpi, mnie snu niema, skaczę w morskie łona,",Sonety krymskie X.
27081,"Czarny wydęty bałwan z hukiem na brzeg dąży,",Sonety krymskie X.
27081,"Schylam ku niemu czoło, wyciagam ramiona,",Sonety krymskie X.
27081,"Pęka nad głową fala, chaos mię okrąży,",Sonety krymskie X.
27081,"Czekam aż myśl jak łódka wirami kręcona,",Sonety krymskie X.
27081,Zbłąka się i na chwilę w niepamięć pogrąży.,Sonety krymskie X.
27081,XI.,remove
27081,AŁUSZTA W DZIEŃ.,remove
27081,"Już góra z piersi mgliste otrząsa chylaty,",Sonety krymskie XI.
27081,"Rannym szumi namazem niwa złotokłosa,",Sonety krymskie XI.
27081,"Kłania się las i sypie z majowego włosa,",Sonety krymskie XI.
27081,"Jak z różańca kalifów, rubin i granaty.",Sonety krymskie XI.
27081,"Łąka w kwiatach, nad łąką latające kwiaty",Sonety krymskie XI.
27081,"Motyle różnofarbne, niby tęczy kosa,",Sonety krymskie XI.
27081,Baldakimem z brylantów okryły niebiosa;,Sonety krymskie XI.
27081,Daléj sarańcza ciągnie swój całun skrzydlaty.,Sonety krymskie XI.
27081,"A kędy w wodach skała przegląda się łysa,",Sonety krymskie XI.
27081,Wre morze i odparte z nowym szumem pędzi;,Sonety krymskie XI.
27081,"W jego szumach gra światło jak w oczach tygrysa,",Sonety krymskie XI.
27081,Sroższą zwiastując burzę dla ziemskiéj krawędzi;,Sonety krymskie XI.
27081,"A na głębini fala lekko się kołysa,",Sonety krymskie XI.
27081,I kąpią się w niéj floty i stada łabędzi.,Sonety krymskie XI.
27081,XII.,remove
27081,AŁUSZTA W NOCY.,remove
27081,"Rzeźwią się wiatry, dzienna wolnieje posucha,",Sonety krymskie XII.
27081,"Na barki Czatyrdahu spada lampa światów,",Sonety krymskie XII.
27081,"Rozbija się, rozlewa strumienie szkarłatów,",Sonety krymskie XII.
27081,"I gaśnie. Błędny pielgrzym ogląda się, słucha:",Sonety krymskie XII.
27081,"Już góry poczerniały, w dolinach noc głucha,",Sonety krymskie XII.
27081,"Źródła szemrzą jak przez sen na łożu z bławatów,",Sonety krymskie XII.
27081,"Powietrze tchnące wonią, tą muzyką kwiatów,",Sonety krymskie XII.
27081,Mówi do serca głosem tajemnym dla ucha.,Sonety krymskie XII.
27081,Usypiam pod skrzydłami ciszy i ciemnoty;,Sonety krymskie XII.
27081,"Wtém budzą mię rażące meteoru błyski,",Sonety krymskie XII.
27081,"Niebo, ziemię i góry oblał potop złoty!",Sonety krymskie XII.
27081,"Nocy wschodnia! ty nakształt wschodniéj odaliski,",Sonety krymskie XII.
27081,"Pieszczotami usypiasz, a kiedym snu bliski,",Sonety krymskie XII.
27081,Ty iskrą oka znowu budzisz do pieszczoty.,Sonety krymskie XII.
27081,XIII.,remove
27081,CZATYRDAH.,remove
27081,MIRZA.,remove
27081,"Drżąc muślemin całuje stopy twéj opoki,",Sonety krymskie XIII.
27081,"Maszcie Krymskiego statku, wieki Czatyrdachu!",Sonety krymskie XIII.
27081,O minarecie świata! o gór padyszachu!,Sonety krymskie XIII.
27081,"Ty nad skały poziomu uciekłszy w obłoki,",Sonety krymskie XIII.
27081,"Siedzisz sobie pod bramą niebios, jak wysoki",Sonety krymskie XIII.
27081,Gabryel pilnujący edeńskiego gmachu.,Sonety krymskie XIII.
27081,"Ciemny las twoim płaszczem, a janczary strachu",Sonety krymskie XIII.
27081,Twój turban z chmur haftują błyskawic potoki.,Sonety krymskie XIII.
27081,"Nam czy slońce dopieka, czyli mgła ocienia,",Sonety krymskie XIII.
27081,"Czy sarańcza plon zetnie, czy gaur pali domy;",Sonety krymskie XIII.
27081,"Czatyrdachu, ty zawsze głuchy, nieruchomy,",Sonety krymskie XIII.
27081,"Między światem i niebem jak drogman stworzenia,",Sonety krymskie XIII.
27081,"Podesławszy pod nogi ziemie, ludzi, gromy,",Sonety krymskie XIII.
27081,"Słuchasz tylko, co mówi Bóg do przyrodzenia.",Sonety krymskie XIII.
27081,XIV.,remove
27081,PIELGRZYM.,remove
27081,"U stóp moich kraina dostatków i krasy,",Sonety krymskie XIV.
27081,"Nad głową niebo jasne, obok piękne lice;",Sonety krymskie XIV.
27081,Dlaczegoż stąd ucieka serce w okolice,Sonety krymskie XIV.
27081,"Dalekie, i niestety! jeszcze dalsze czasy?",Sonety krymskie XIV.
27081,"Litwo! piały mi wdzięczniéj twe szumiące lasy,",Sonety krymskie XIV.
27081,"Niż słowiki Bajdaru, Salhiry dziewice;",Sonety krymskie XIV.
27081,"I weselszy deptałem twoje trzęsawice,",Sonety krymskie XIV.
27081,"Niż rubinowe morwy, złote ananasy.",Sonety krymskie XIV.
27081,Tak daleki! tak różna wabi mię ponęta;,Sonety krymskie XIV.
27081,"Dlaczegoż roztargniony wzdycham bezustanku,",Sonety krymskie XIV.
27081,Do téj którą kochałem w dni moich poranku?,Sonety krymskie XIV.
27081,"Ona w lubéj dziedzinie, która mi odjęta,",Sonety krymskie XIV.
27081,Gdzie jéj wszystko o wiernym powiada kochanku;,Sonety krymskie XIV.
27081,Depcąc świéże me ślady czyż o mnie pamięta?,Sonety krymskie XIV.
27081,XV.,remove
27081,DROGA NAD PRZEPAŚCIĄ W CZUFUT-KALE.,remove
27081,MIRZA I PIELGRZYM.,remove
27081,Mirza.,Sonety krymskie XV.
27081,"Zmów paciérz, opuść wodze, odwróć nabok lica,",Sonety krymskie XV.
27081,Tu jeździec końskim nogom swój rozum powierza;,Sonety krymskie XV.
27081,"Dzielny koń! patrz jak staje, głąb okiem rozmierza,",Sonety krymskie XV.
27081,"Uklęka, brzeg wiszaru kopytem pochwyca,",Sonety krymskie XV.
27081,"I zawisnął--tam nie patrz, tam spadła źrenica,",Sonety krymskie XV.
27081,"Jak w studni Al-Kairu, o dno nie uderza.",Sonety krymskie XV.
27081,"I ręką tam nie wskazuj, nie masz u rąk pierza;",Sonety krymskie XV.
27081,"I myśli tam nie puszczaj, bo myśl jak kotwica,",Sonety krymskie XV.
27081,"Z łodzi drobnéj ciśniona w nieźmierność głębiny,",Sonety krymskie XV.
27081,"Piorunem spadnie, morza do dna nie przewierci,",Sonety krymskie XV.
27081,I łodź z sobą przechyli w otchłanie chaosu.,Sonety krymskie XV.
27081,Pielgrzym,Sonety krymskie XV.
27081,"Mirzo, a ja spójrzałem! przez świata szczeliny",Sonety krymskie XV.
27081,"Tam widziałem--com widział, opowiém--po śmierci,",Sonety krymskie XV.
27081,Bo w żyjących języku nie ma na to głosu.,Sonety krymskie XV.
27081,XVI.,remove
27081,GÓRA KIKINEIS.,remove
27081,Mirza.,Sonety krymskie XVI.
27081,"Spójrzyj w przepaść--niebiosa leżące na dole,",Sonety krymskie XVI.
27081,"To jest morze;--śród fali zda się że ptak-góra,",Sonety krymskie XVI.
27081,"Piorunem zastrzelony, swe masztowe pióra",Sonety krymskie XVI.
27081,"Roztoczył kręgiem szérszym niż tęczy półkole,",Sonety krymskie XVI.
27081,I wyspą śniegu nakrył błękitne wód pole.,Sonety krymskie XVI.
27081,Ta wyspa żeglująca w otchłani--to chmura!,Sonety krymskie XVI.
27081,Z jéj piersi na pół świata spada noc ponura;,Sonety krymskie XVI.
27081,Czy widzisz płomienistą wstążkę na jéj czole?,Sonety krymskie XVI.
27081,"To jest piorun!--lecz stójmy, otchłanie pod nogą,",Sonety krymskie XVI.
27081,Musim wąwoz przesadzić w całym konia pędzie;,Sonety krymskie XVI.
27081,"Ja skaczę, ty z gotowym biczem i ostrogą,",Sonety krymskie XVI.
27081,"Gdy zniknę z oczu, patrzaj w owe skał krawędzie:",Sonety krymskie XVI.
27081,"Jeśli tam pióro błyśnie, to mój kołpak będzie;",Sonety krymskie XVI.
27081,"Jeśli nie, już ludziom nie jechać tą drogą.",Sonety krymskie XVI.
27081,XVII.,remove
27081,RUINY ZAMKU W BAŁAKŁAWIE.,remove
27081,"Te zamki połamane zwaliska bez ładu,",Sonety krymskie XVII.
27081,Zdobiły cię i strzegły o niewdzięczny Krymie!,Sonety krymskie XVII.
27081,"Dzisiaj stérczą na górach jak czaszki olbrzymie,",Sonety krymskie XVII.
27081,W nich gad mieszka lub człowiek podlejszy od gadu.,Sonety krymskie XVII.
27081,"Szczeblujmy na wieżycę, szukam herbów śladu;",Sonety krymskie XVII.
27081,"Jest i napis, tu może bohatera imię,",Sonety krymskie XVII.
27081,"Co było wojsk postrachem, w zapomnieniu drzymie,",Sonety krymskie XVII.
27081,Obwinione jak robak liściem winogradu.,Sonety krymskie XVII.
27081,"Tu Grek dłutował w murach Ateńskie ozdoby,",Sonety krymskie XVII.
27081,"Stąd Italczyk Mongołom narzucał żelaza,",Sonety krymskie XVII.
27081,I Mekański przybylec nucił pieśń namaza.,Sonety krymskie XVII.
27081,"Dziś sępy czarném skrzydłem oblatują groby,",Sonety krymskie XVII.
27081,"Jak w mieście, które całkiem wybije zaraza,",Sonety krymskie XVII.
27081,Wiecznie z baszt powiewają chorągwie żałoby.,Sonety krymskie XVII.
27081,XVIII.,remove
27081,AJUDAH.,remove
27081,"Lubię poglądać wsparty na Judahu skale,",Sonety krymskie XVIII.
27081,"Jak śpienione bałwany, to w czarne szeregi",Sonety krymskie XVIII.
27081,"Ścisnąwszy się buchają, to jak srébrne śniegi",Sonety krymskie XVIII.
27081,W milionowych tęczach kołują wspaniale.,Sonety krymskie XVIII.
27081,"Trącą się o mieliznę, rozbiją na fale,",Sonety krymskie XVIII.
27081,"Jak wojsko wielorybów zalegając brzegi,",Sonety krymskie XVIII.
27081,"Zdobędą ląd w tryumfie, i napowrót zbiegi,",Sonety krymskie XVIII.
27081,"Miecą za sobą muszle, perły i korale.",Sonety krymskie XVIII.
27081,"Podobnie na twe serce, o poeto młody!",Sonety krymskie XVIII.
27081,"Namiętność często groźne wzburza niepogody,",Sonety krymskie XVIII.
27081,"Lecz gdy podniesiesz bardon, ona bez twéj szkody",Sonety krymskie XVIII.
27081,"Ucieka w zapomnienia pogrążyć się toni,",Sonety krymskie XVIII.
27081,"I nieśmiertelne pieśni za sobą uroni,",Sonety krymskie XVIII.
27081,S których wieki uplotą ozdobę twych skroni.,Sonety krymskie XVIII.
27081,OBJASIENIA DO SONETOW KRYMSKICH.,remove
27081,I. „Ostrowy burzanu.” Na Ukrainie i Pobereżu nazywają burzanami wielkie,remove
27081,"krzaki ziela, które w czasie lata kwiatem okryte nadają przyjemną",remove
27081,rozmaitość płaszczyznom.,remove
27081,"V. „Diwy” Diwy, podług starożytnéj mitologii Persów, złośliwe geniusze,",remove
27081,"które niegdyś panowały na ziemi, potem wygnane przez aniołów, mieszkają",remove
27081,teraz na końcu świata za górą Kaf.,remove
27081,"„Na szczycie jaka łuna.” Wierzchołki Czatyrdahu po zachodnie słońca,",remove
27081,skutkiem odbijających się promieni przez czas jakiś zdają się być w,remove
27081,ogniu.,remove
27081,"„Chylat.” Suknia honorowa, którą Sułtan obdarza wielkich urzędników",remove
27081,państwa.,remove
27081,„Czatyrdah.” Najwyższy w paśmie gór Krymskich na brzegu południowym;,remove
27081,"daje się widzieć zdaleka, niemal na 200 werst, z różnych strón, w",remove
27081,postaci olbrzymiéj chmury sinawego koloru.,remove
27081,VI. „Bakczysaraj.” W dolinie otocznéj ze wszech strón górami leży miasto,remove
27081,"Bakczysaraj, niegdyś stolica Girajow, Hanów Krymskich.",remove
27081,"„Bakczysaraj głoskami.” „Teyze godziny wyszły palce ręki człowieczey,",remove
27081,"które pisały przeciwko świcznikowi na ścienie pałacu Królewskiego, a",remove
27081,"Król (Balsazar) widział część ręki, która pisała” Proroctwo Danielowe. V",remove
27081,"5, 25, 26, 27, 28.",remove
27081,"VII. „Rozchodzą się z Dżamidów.” Mesdzid lub Dżiami, sąto zwyczajne",remove
27081,meczety. Zewnątrz po rogach świątyni wznoszą się cienkie wystrzelone w,remove
27081,"niebo wieżyczki, które minaretami, menaré, zowią; są one w połowie swéj",remove
27081,"wysokości otoczone galeryą, szurfé, z której miuezzinowie, czyli",remove
27081,"oznajmiciele, zwołują lud na modlitwę. To zwoływanie wyśpiewane z",remove
27081,"galeryi zowie się izanem. Pięć razy na dzień, w oznaczonych godzinach",remove
27081,"daje się słyszéć izan ze wszystkich minaretów, a czysty i donośny głos",remove
27081,"miuezzinów przyjemnie rozlega się w powietrzokręgu miast muzułmańskich,",remove
27081,"w których, s powodu nieużywania kołowych pojazdów, szczególniejsza",remove
27081,"cichość panuje. (Sękowski, Collectanea. T. I. k. 66.)",remove
27081,"„W dywanie Eblisa.” Eblis albo Iblis lub Garazel, jest to Lucyper u",remove
27081,Mohametanów.,remove
27081,"„Pędem Farysa,” Farys, rycerz u Arabów Beduinów.",remove
27081,VIII. „Grób Potockiéj.” Niedaleko pałacu Hanów wznosi się mogiła w,remove
27081,guście wschodnim zbubowana z okrągłą kopułą. Jest powieść między,remove
27081,"pospólstwem w Krymie, że ten pomnik wystawiony był przez Kerim Giraja",remove
27081,"dla niewolnicy, którą nadzwyczajnie kochał. Niewolnica miała być Polka,",remove
27081,"z domu Potockich. Autor uczenie i pięknie napisanéj podróży po Krymie,",remove
27081,"Murawjew-Apostoł, utrzymuje że powieść ta jest bez zasady, i że",remove
27081,grobowiec kryje zwłoki jakiejś Gruzinki. Nie wiémy na czem opiéra swoje,remove
27081,mniemanie; bo zarzut iż Tatarowie w połowie ośmnastego wieku tak łatwo,remove
27081,"niewolnic z domu Potockich uprowadzać nie mogli, nie iest dostateczny.",remove
27081,"Wiadome są ostatnie zaburzenia kozackie na Ukrainie, skąd nie mało ludu",remove
27081,uprowadzono i przedano sąsiednim Tatarom. W Polszcze liczne są familije,remove
27081,szlacheckie imienia Potockich; i wspomniona branka nie koniecznie mogła,remove
27081,"należeć do znakomitego domu dziedziców Humania, który najazdom Tatarskim",remove
27081,lub rozruchom kozackim mniej był dostępnym. S powieści gminnéj o,remove
27081,grobowcu Bakczysarajskim poeta Rossyjski Alexander Puszkin z właściwym,remove
27081,mu talentem napisał powieść: „Fontanna Bakczysarajska”,remove
27081,"IX. „Mogiły Haremu.” W roskosznym ogrodzie, wśród wysmukłych topoli i",remove
27081,"drzew morwowych stoją grobowce z białego marmuru Hanów i Sułtanów, ich",remove
27081,żon i krewnych; w pobliskich dwóch budowach leżą truny zwalone bez ładu;,remove
27081,"były one niegdyś bogato wybite, dziś stérczą nagie deski i szmaty",remove
27081,całunu.,remove
27081,„Nad niemi turban zimny.” Muzułmanie nad grobami mężczyzn i niewiast,remove
27081,stawią kamienne zawoje innego dla obu płci kształtu.,remove
27081,„Dłonią Gaura wyryte imiona.” Gaur znaczy „niewierny.” Tak Muzułmanie,remove
27081,nazywają chrześcijan.,remove
27081,"X. „Bajdary.” Piękna dolina, przez którą zwykle wjeżdza się na brzeg",remove
27081,południowy Krymu.,remove
27081,XI. „Ałuszta.” Jedno z miejsc najroskoszniejszych Krymu; tam już wiatry,remove
27081,"północne nigdy nie dochodzą, i podróżny w listopadzie szuka częstokroć",remove
27081,chłodu pod cieniem ogromnych orzechów włoskich jeszcze zielonych.,remove
27081,"„Rannym szumi namazem niwa” Namaz, modlitwa Muzułmańska, którą",remove
27081,odprawiają siedząc i bijąc pokłony.,remove
27081,"„Jak z różańca Kalifów.” Muzułmanie używają wczasie modłów różańca,",remove
27081,który u znakomitych osób s kosztownych bywa kamieni.,remove
27081,"„Rubin i granaty.” Granatowe i morwowe drzewa, czerwieniejące się",remove
27081,"roskosznym owocem, są pospolite na całym brzegu południowym Krymu.",remove
27081,XIII. „Padyszah.” tytuł Sułtana Tureckiego.,remove
27081,"„Gabryel.” Zostawiam imię Gabryela, jako powszechniéj znajome; ale",remove
27081,właściwym strażnikiem niebios podług mitologii wschodniéj jest Rameh,remove
27081,"(konstellacya arcturus), jedna z dwóch wielkich gwiazd zwanych es",remove
27081,semekein.,remove
27081,"XIV. „Salhiry Dziewice.” Salhir, rzeka w Krymie, wypływa s podnóża",remove
27081,Czatyrdahu.,remove
27081,XV. „Czufut-Kale.” Miasteczko na wyniosłéj skale; domy na brzegu stojące,remove
27081,mają podobieństwo do gniazd jaskółczych; ściészka wiodąca na górę jest,remove
27081,przykra i nad przepaścią wisząca. W samém mieście ściany domów łączą się,remove
27081,"prawie ze zrębem skały; spójrzawszy przez okno, wzrok gubi się w głębi",remove
27081,niezmiernéj.,remove
27081,„Tu jeżdziec końskim nogom swój rozum powierza.” Koń Krymski w trudnych,remove
27081,i niebespiecznych przeprawach zdaje się posiadać szczególniejszy,remove
27081,"instynkt ostrożności i pewności. Nim krok postawi, trzymając na",remove
27081,"powietrzu nogę, szuka kamienia i probuje czy bespiecznie stąpić i ostać",remove
27081,się może.,remove
27081,XVI. „Ptak-Góra.” Znajomy s Tysiąca nocy. Jest to sławny w mitologii,remove
27081,"perskéj, powielekroć od poetów wschodnich opisywany ptak Simurg. „Wielki",remove
27081,"on, (powiada Firdussi w Szah nameh) jak góra, a mocny jak twierdza,",remove
27081,"słonia unosi w szponach swoich,” i daléj: „ujrzawszy rycerzy (Simurg)",remove
27081,"zerwał się jak chmura ze skały, na któréj mieszka, i ciągnął przez",remove
27081,"powietrze jak huragan, rzucając cień na wojska jeźdzców” Obacz Hammera.",remove
27081,Geschichte Riedekünste Persiens. Wien 1818. p. 65.,remove
27081,"„To chmura.” Z wierzchołka gór wyniesionych nad krainę obłoków, jeżeli",remove
27081,"spójrzymy na chmury płynące po nad morzem, zdaje się że leżą na wodzie w",remove
27081,kształcie wielkich wysp białych. Ciekawy ten fenomen oglądałem s,remove
27081,Czatyrdahu.,remove
27081,XVII. „Ruiny zamku w Bałakławie.” Nad zatoką tego imienia stoją gruzy,remove
27081,"zamku, zbudowanego niegdyś przez Greków przychodniów z Miletu. Poźniej",remove
27081,Genueńczycy wznieśli na tém miejscu twierdzę Cembalo.,remove
27871,Zygmunt Krasiński,remove
27871,MOJA BEATRICE,remove
27871,W KRAKOWIE,remove
27871,CZCIONKAMI DRUKARNI „CZASU”,remove
27871,pod zarządem J. Łakocińskiego.,remove
27871,1878,remove
27871,NAKŁADEM REDAKCYI „CZASU”,remove
27871,OD WYDAWCY.,remove
27871,"Zebrane tu poezye, częściowo umieszczane w „Czasie”, uporządkowane",remove
27871,"zostały chronologicznie o tyle, o ile przy nich położył poeta datę dnia,",remove
27871,roku i miejsca. Jako luźne kartki nie miały one żadnego tytułu; a że,remove
27871,"odnosiły się do osoby, któréj w „Przedświecie” Autor dał miano Beatrycy,",remove
27871,"osądziłem więc za stosowne nadać temu zbiorkowi tytuł: „Moja Beatrice”,",remove
27871,"tém bardziéj, że w pomienionym poemacie poeta powołuje się na Beatrycę i",remove
27871,"mówi, że ten „Anioł podobnie jak Danta z piekieł i jego wybawił z",remove
27871,"otchłani”. A daléj opowiadając jakby dzieje téj platonicznéj miłości,",remove
27871,odzywa się:,remove
27871,"    „W jednych my cierniów chadzali koronie,",remove
27871,"    Krew moich dłoni krwawiła twe dłonie,",remove
27871,    I z jednych trucizn piekielnego zdroja,remove
27871,"    My pili razem, o Beatryx moja!”",remove
27871,"Następne wiersze możnaby przypuszczać, że się odnoszą do tych, a w",remove
27871,"różnych chwilach wyśpiewanych zwrotek, które dziś podaję w jednym",remove
